ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Revenue_per_box,Cost_price,Profit,Profit_Margin%,Sales_Person,Team,Product,Category,Country,Region,Cost_per_box,cancelled,,,
S00032218,SP07,P18,G2,05-Feb-25,7929,378,Shipped,20.98,5358.6,2570.4,32.42,John Joseph,Delish,Manuka Honey Choco,Other,USA,Americas,6.8,0,,,
S00032226,SP07,P18,G5,06-Dec-23,2245.5,119,Delivered,18.87,1436.3,809.2,36.04,John Joseph,Delish,Manuka Honey Choco,Other,Australia,APAC,6.8,0,,,
S00032227,SP07,P18,G6,22-Feb-24,4590,184,Delivered,24.95,3338.8,1251.2,27.26,John Joseph,Delish,Manuka Honey Choco,Other,UK,Europe,6.8,0,,,
S00032232,SP07,P18,G2,17-Feb-25,8853.75,466,Cancelled,19,5684.95,3168.8,35.79,John Joseph,Delish,Manuka Honey Choco,Other,USA,Americas,6.8,1,,,
S00032233,SP07,P18,G2,10-Feb-25,3037.5,122,Shipped,24.9,2207.9,829.6,27.31,John Joseph,Delish,Manuka Honey Choco,Other,USA,Americas,6.8,0,,,
S00032241,SP07,P18,G6,05-Sep-23,6799.5,296,Delivered,22.97,4786.7,2012.8,29.6,John Joseph,Delish,Manuka Honey Choco,Other,UK,Europe,6.8,0,,,
S00032252,SP07,P18,G5,14-Feb-23,4792.5,192,Delivered,24.96,3486.9,1305.6,27.24,John Joseph,Delish,Manuka Honey Choco,Other,Australia,APAC,6.8,0,,,
S00032259,SP07,P14,G1,24-Mar-25,8050.5,310,Cancelled,25.97,6057.2,1993.3,24.76,John Joseph,Delish,White Choc,Other,India,APAC,6.43,1,,,
S00032264,SP07,P14,G4,28-Mar-24,8930.25,373,Delivered,23.94,6531.86,2398.39,26.86,John Joseph,Delish,White Choc,Other,New Zealand,APAC,6.43,0,,,
S00032276,SP07,P14,G3,18-Jan-24,3384,141,Delivered,24,2477.37,906.63,26.79,John Joseph,Delish,White Choc,Other,Canada,Americas,6.43,0,,,
S00032281,SP07,P14,G5,18-Oct-24,3955.5,159,Delivered,24.88,2933.13,1022.37,25.85,John Joseph,Delish,White Choc,Other,Australia,APAC,6.43,0,,,
S00032284,SP07,P14,G1,21-Nov-23,1226.25,56,Delivered,21.9,866.17,360.08,29.36,John Joseph,Delish,White Choc,Other,India,APAC,6.43,0,,,
S00032291,SP07,P14,G4,18-Mar-24,549,21,Delivered,26.14,413.97,135.03,24.6,John Joseph,Delish,White Choc,Other,New Zealand,APAC,6.43,0,,,
S00032299,SP07,P14,G1,27-Feb-25,2454.75,107,Shipped,22.94,1766.74,688.01,28.03,John Joseph,Delish,White Choc,Other,India,APAC,6.43,0,,,
S00032310,SP07,P14,G5,02-Apr-24,2778.75,107,Delivered,25.97,2090.74,688.01,24.76,John Joseph,Delish,White Choc,Other,Australia,APAC,6.43,0,,,
S00032312,SP07,P01,G1,06-Jul-23,3649.5,153,Delivered,23.85,2844.72,804.78,22.05,John Joseph,Delish,Milk Bars,Bars,India,APAC,5.26,0,,,
S00032319,SP07,P01,G4,03-Dec-24,3307.5,144,Delivered,22.97,2550.06,757.44,22.9,John Joseph,Delish,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00032335,SP07,P01,G4,25-Jul-23,2619,114,Delivered,22.97,2019.36,599.64,22.9,John Joseph,Delish,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00032341,SP07,P01,G1,15-May-23,1005.75,39,Delivered,25.79,800.61,205.14,20.4,John Joseph,Delish,Milk Bars,Bars,India,APAC,5.26,0,,,
S00032348,SP07,P01,G4,25-Oct-23,3784.5,146,Delivered,25.92,3016.54,767.96,20.29,John Joseph,Delish,Milk Bars,Bars,New Zealand,APAC,5.26,0,,,
S00032351,SP07,P01,G5,17-Mar-25,472.5,23,Placed,20.54,351.52,120.98,25.6,John Joseph,Delish,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00032353,SP07,P01,G6,13-Oct-23,2729.25,105,Delivered,25.99,2176.95,552.3,20.24,John Joseph,Delish,Milk Bars,Bars,UK,Europe,5.26,0,,,
S00032356,SP07,P01,G1,09-Aug-24,9387,427,Delivered,21.98,7140.98,2246.02,23.93,John Joseph,Delish,Milk Bars,Bars,India,APAC,5.26,0,,,
S00032359,SP07,P01,G2,14-Sep-23,4556.25,217,Delivered,21,3414.83,1141.42,25.05,John Joseph,Delish,Milk Bars,Bars,USA,Americas,5.26,0,,,
S00032362,SP07,P01,G4,10-May-23,2976.75,120,Cancelled,24.81,2345.55,631.2,21.2,John Joseph,Delish,Milk Bars,Bars,New Zealand,APAC,5.26,1,,,
S00032365,SP07,P01,G5,07-Feb-24,2443.5,129,Delivered,18.94,1764.96,678.54,27.77,John Joseph,Delish,Milk Bars,Bars,Australia,APAC,5.26,0,,,
S00032371,SP07,P06,G1,29-Nov-23,6723,561,Delivered,11.98,3183.09,3539.91,52.65,John Joseph,Delish,Eclairs,Bites,India,APAC,6.31,0,,,
S00032375,SP07,P06,G4,11-Oct-24,15990.75,1143,Delivered,13.99,8778.42,7212.33,45.1,John Joseph,Delish,Eclairs,Bites,New Zealand,APAC,6.31,0,,,
S00032381,SP07,P06,G6,05-Nov-24,5400,600,Delivered,9,1614,3786,70.11,John Joseph,Delish,Eclairs,Bites,UK,Europe,6.31,0,,,
S00032382,SP07,P06,G1,04-Jul-24,10838.25,775,Delivered,13.98,5948,4890.25,45.12,John Joseph,Delish,Eclairs,Bites,India,APAC,6.31,0,,,
S00032403,SP07,P06,G4,26-Dec-23,14069.25,1005,Delivered,14,7727.7,6341.55,45.07,John Joseph,Delish,Eclairs,Bites,New Zealand,APAC,6.31,0,,,
S00032410,SP07,P06,G1,25-Jul-23,3044.25,235,Delivered,12.95,1561.4,1482.85,48.71,John Joseph,Delish,Eclairs,Bites,India,APAC,6.31,0,,,
S00032423,SP07,P06,G6,09-Aug-24,15095.25,1510,Delivered,10,5567.15,9528.1,63.12,John Joseph,Delish,Eclairs,Bites,UK,Europe,6.31,0,,,
S00032433,SP07,P19,G4,16-Oct-24,11587.5,483,Delivered,23.99,9153.18,2434.32,21.01,John Joseph,Delish,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00032438,SP07,P19,G1,13-Dec-24,10885.5,545,Delivered,19.97,8138.7,2746.8,25.23,John Joseph,Delish,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00032448,SP07,P19,G5,12-Dec-23,3627,140,Delivered,25.91,2921.4,705.6,19.45,John Joseph,Delish,70% Dark Bites,Bites,Australia,APAC,5.04,0,,,
S00032452,SP07,P19,G1,17-Jul-24,123.75,6,Delivered,20.63,93.51,30.24,24.44,John Joseph,Delish,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00032467,SP07,P19,G1,11-Jul-24,2630.25,120,Delivered,21.92,2025.45,604.8,22.99,John Joseph,Delish,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00032468,SP07,P19,G1,07-Feb-25,3334.5,159,Shipped,20.97,2533.14,801.36,24.03,John Joseph,Delish,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00032478,SP07,P19,G5,02-Oct-23,4538.25,217,Delivered,20.91,3444.57,1093.68,24.1,John Joseph,Delish,70% Dark Bites,Bites,Australia,APAC,5.04,0,,,
S00032480,SP07,P19,G1,04-Aug-23,10170,509,Delivered,19.98,7604.64,2565.36,25.22,John Joseph,Delish,70% Dark Bites,Bites,India,APAC,5.04,0,,,
S00032494,SP07,P15,G1,28-Feb-24,8878.5,740,Delivered,12,-304.9,9183.4,103.43,John Joseph,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00032511,SP07,P15,G1,19-Oct-23,8439.75,603,Delivered,14,956.52,7483.23,88.67,John Joseph,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00032515,SP07,P15,G4,06-Jul-23,7429.5,676,Delivered,10.99,-959.66,8389.16,112.92,John Joseph,Delish,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00032519,SP07,P15,G5,04-Aug-23,5535,369,Delivered,15,955.71,4579.29,82.73,John Joseph,Delish,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00032523,SP07,P15,G1,16-Jan-24,663.75,74,Delivered,8.97,-254.59,918.34,138.36,John Joseph,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00032524,SP07,P15,G1,15-Aug-23,515.25,35,Delivered,14.72,80.9,434.35,84.3,John Joseph,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00032529,SP07,P15,G4,17-Jan-23,2925,195,Delivered,15,505.05,2419.95,82.73,John Joseph,Delish,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00032533,SP07,P15,G5,18-Aug-23,303.75,34,Delivered,8.93,-118.19,421.94,138.91,John Joseph,Delish,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00032539,SP07,P15,G1,12-Apr-23,1964.25,179,Cancelled,10.97,-257.14,2221.39,113.09,John Joseph,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,1,,,
S00032540,SP07,P15,G2,05-Dec-23,1710,190,Delivered,9,-647.9,2357.9,137.89,John Joseph,Delish,Baker's Choco Chips,Bars,USA,Americas,12.41,0,,,
S00032543,SP07,P15,G4,14-Jan-25,3593.25,277,Shipped,12.97,155.68,3437.57,95.67,John Joseph,Delish,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00032549,SP07,P15,G6,30-Aug-24,1957.5,131,Delivered,14.94,331.79,1625.71,83.05,John Joseph,Delish,Baker's Choco Chips,Bars,UK,Europe,12.41,0,,,
S00032556,SP07,P15,G3,09-Feb-23,9456.75,789,Delivered,11.99,-334.74,9791.49,103.54,John Joseph,Delish,Baker's Choco Chips,Bars,Canada,Americas,12.41,0,,,
S00032568,SP07,P11,G2,21-Dec-23,2855.25,238,Delivered,12,420.51,2434.74,85.27,John Joseph,Delish,After Nines,Bites,USA,Americas,10.23,0,,,
S00032572,SP07,P11,G4,13-Jun-24,281.25,24,Delivered,11.72,35.73,245.52,87.3,John Joseph,Delish,After Nines,Bites,New Zealand,APAC,10.23,0,,,
S00032602,SP07,P11,G5,13-May-24,4648.5,358,Cancelled,12.98,986.16,3662.34,78.79,John Joseph,Delish,After Nines,Bites,Australia,APAC,10.23,1,,,
S00032605,SP07,P11,G6,22-Oct-24,7296.75,664,Delivered,10.99,504.03,6792.72,93.09,John Joseph,Delish,After Nines,Bites,UK,Europe,10.23,0,,,
S00032624,SP07,P10,G2,06-Mar-24,8403.75,443,Delivered,18.97,4762.29,3641.46,43.33,John Joseph,Delish,Spicy Special Slims,Bites,USA,Americas,8.22,0,,,
S00032628,SP07,P10,G4,13-Sep-23,4187.25,233,Delivered,17.97,2271.99,1915.26,45.74,John Joseph,Delish,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0,,,
S00032644,SP07,P10,G5,01-Dec-23,4101.75,293,Delivered,14,1693.29,2408.46,58.72,John Joseph,Delish,Spicy Special Slims,Bites,Australia,APAC,8.22,0,,,
S00032647,SP07,P10,G6,15-Aug-24,4961.25,355,Delivered,13.98,2043.15,2918.1,58.82,John Joseph,Delish,Spicy Special Slims,Bites,UK,Europe,8.22,0,,,
S00032655,SP07,P10,G4,27-Sep-24,6770.25,399,Delivered,16.97,3490.47,3279.78,48.44,John Joseph,Delish,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0,,,
S00032664,SP07,P04,G1,10-Jul-24,9299.25,388,Delivered,23.97,7805.45,1493.8,16.06,John Joseph,Delish,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00032668,SP07,P04,G3,23-Feb-23,15682.5,541,Cancelled,28.99,13599.65,2082.85,13.28,John Joseph,Delish,Raspberry Choco,Bars,Canada,Americas,3.85,1,,,
S00032673,SP07,P04,G5,07-Oct-24,1651.5,69,Delivered,23.93,1385.85,265.65,16.09,John Joseph,Delish,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00032676,SP07,P04,G1,31-Jul-24,6934.5,240,Delivered,28.89,6010.5,924,13.32,John Joseph,Delish,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00032685,SP07,P04,G4,01-Dec-23,1296,47,Delivered,27.57,1115.05,180.95,13.96,John Joseph,Delish,Raspberry Choco,Bars,New Zealand,APAC,3.85,0,,,
S00032698,SP07,P04,G4,29-Jan-25,4304.25,196,Shipped,21.96,3549.65,754.6,17.53,John Joseph,Delish,Raspberry Choco,Bars,New Zealand,APAC,3.85,0,,,
S00032701,SP07,P04,G5,20-Dec-23,5618.25,225,Delivered,24.97,4752,866.25,15.42,John Joseph,Delish,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00032703,SP07,P04,G6,18-Apr-23,12008.25,523,Delivered,22.96,9994.7,2013.55,16.77,John Joseph,Delish,Raspberry Choco,Bars,UK,Europe,3.85,0,,,
S00032718,SP07,P16,G1,16-Feb-23,4873.5,212,Delivered,22.99,2844.66,2028.84,41.63,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00032726,SP07,P16,G4,19-Jul-23,7321.5,272,Delivered,26.92,4718.46,2603.04,35.55,John Joseph,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00032736,SP07,P16,G2,26-May-23,2484,104,Delivered,23.88,1488.72,995.28,40.07,John Joseph,Delish,Organic Choco Syrup,Other,USA,Americas,9.57,0,,,
S00032739,SP07,P16,G4,15-Nov-23,618.75,24,Delivered,25.78,389.07,229.68,37.12,John Joseph,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00032741,SP07,P16,G4,21-Jan-25,4704.75,197,Shipped,23.88,2819.46,1885.29,40.07,John Joseph,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00032749,SP07,P16,G1,16-Dec-24,8786.25,367,Delivered,23.94,5274.06,3512.19,39.97,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00032762,SP07,P16,G1,20-Apr-23,10176.75,408,Delivered,24.94,6272.19,3904.56,38.37,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00032763,SP07,P16,G1,22-Aug-24,4050,185,Delivered,21.89,2279.55,1770.45,43.71,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00032772,SP07,P16,G5,14-Feb-25,864,42,Shipped,20.57,462.06,401.94,46.52,John Joseph,Delish,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00032775,SP07,P16,G1,30-Dec-24,11072.25,554,Cancelled,19.99,5770.47,5301.78,47.88,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,1,,,
S00032777,SP07,P16,G1,06-Feb-25,1872,75,Shipped,24.96,1154.25,717.75,38.34,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00032790,SP07,P16,G1,22-Aug-24,465.75,20,Delivered,23.29,274.35,191.4,41.1,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00032793,SP07,P16,G2,24-Feb-23,623.25,28,Delivered,22.26,355.29,267.96,42.99,John Joseph,Delish,Organic Choco Syrup,Other,USA,Americas,9.57,0,,,
S00032797,SP07,P16,G4,14-Jan-25,8354.25,380,Shipped,21.98,4717.65,3636.6,43.53,John Joseph,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00032805,SP07,P16,G1,06-Jun-23,12602.25,573,Delivered,21.99,7118.64,5483.61,43.51,John Joseph,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00032806,SP07,P16,G2,16-Oct-24,8723.25,437,Delivered,19.96,4541.16,4182.09,47.94,John Joseph,Delish,Organic Choco Syrup,Other,USA,Americas,9.57,0,,,
S00032810,SP07,P16,G4,19-Oct-23,504,21,Delivered,24,303.03,200.97,39.88,John Joseph,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00032811,SP07,P16,G4,04-Dec-24,6205.5,249,Delivered,24.92,3822.57,2382.93,38.4,John Joseph,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00032817,SP07,P21,G1,15-Sep-23,569.25,34,Delivered,16.74,456.37,112.88,19.83,John Joseph,Delish,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00032825,SP07,P21,G4,09-Aug-24,6120,267,Delivered,22.92,5233.56,886.44,14.48,John Joseph,Delish,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0,,,
S00032828,SP07,P21,G5,11-Dec-24,479.25,26,Delivered,18.43,392.93,86.32,18.01,John Joseph,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00032840,SP07,P21,G5,15-Nov-24,5586.75,267,Delivered,20.92,4700.31,886.44,15.87,John Joseph,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00032842,SP07,P21,G5,22-Feb-23,1100.25,69,Delivered,15.95,871.17,229.08,20.82,John Joseph,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00032844,SP07,P21,G1,10-Nov-23,5265,293,Delivered,17.97,4292.24,972.76,18.48,John Joseph,Delish,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00032854,SP07,P21,G5,27-Feb-25,13200.75,601,Shipped,21.96,11205.43,1995.32,15.12,John Joseph,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00032856,SP07,P21,G5,06-Nov-24,1496.25,75,Delivered,19.95,1247.25,249,16.64,John Joseph,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00032868,SP07,P21,G5,10-Oct-23,2450.25,117,Delivered,20.94,2061.81,388.44,15.85,John Joseph,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00032883,SP07,P21,G5,27-Oct-23,5935.5,259,Delivered,22.92,5075.62,859.88,14.49,John Joseph,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00032894,SP07,P05,G4,31-Dec-24,6592.5,347,Delivered,19,4607.66,1984.84,30.11,John Joseph,Delish,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0,,,
S00032898,SP07,P05,G5,30-Dec-24,8032.5,335,Delivered,23.98,6116.3,1916.2,23.86,John Joseph,Delish,Mint Chip Choco,Bars,Australia,APAC,5.72,0,,,
S00032908,SP07,P05,G4,16-Feb-24,7305.75,348,Delivered,20.99,5315.19,1990.56,27.25,John Joseph,Delish,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0,,,
S00032910,SP07,P05,G5,13-Mar-24,7026.75,271,Cancelled,25.93,5476.63,1550.12,22.06,John Joseph,Delish,Mint Chip Choco,Bars,Australia,APAC,5.72,1,,,
S00032921,SP07,P05,G4,07-Dec-23,6567.75,286,Delivered,22.96,4931.83,1635.92,24.91,John Joseph,Delish,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0,,,
S00032924,SP07,P05,G5,23-Jul-24,7161.75,287,Delivered,24.95,5520.11,1641.64,22.92,John Joseph,Delish,Mint Chip Choco,Bars,Australia,APAC,5.72,0,,,
S00032936,SP07,P05,G4,25-Feb-25,5325.75,232,Shipped,22.96,3998.71,1327.04,24.92,John Joseph,Delish,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0,,,
S00032952,SP07,P12,G5,08-Jan-24,4682.25,196,Delivered,23.89,3753.21,929.04,19.84,John Joseph,Delish,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0,,,
S00032965,SP07,P12,G4,14-Jun-24,3759.75,171,Delivered,21.99,2949.21,810.54,21.56,John Joseph,Delish,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0,,,
S00032971,SP07,P12,G1,05-Sep-23,11126.25,586,Delivered,18.99,8348.61,2777.64,24.96,John Joseph,Delish,Fruit & Nut Bars,Bars,India,APAC,4.74,0,,,
S00032972,SP07,P12,G1,14-Mar-24,13216.5,601,Delivered,21.99,10367.76,2848.74,21.55,John Joseph,Delish,Fruit & Nut Bars,Bars,India,APAC,4.74,0,,,
S00032982,SP07,P12,G5,21-Jun-23,2088,84,Delivered,24.86,1689.84,398.16,19.07,John Joseph,Delish,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0,,,
S00032985,SP07,P03,G1,24-Feb-23,6403.5,279,Delivered,22.95,4966.65,1436.85,22.44,John Joseph,Delish,Almond Choco,Bars,India,APAC,5.15,0,,,
S00032988,SP07,P03,G2,23-Jun-23,1478.25,68,Delivered,21.74,1128.05,350.2,23.69,John Joseph,Delish,Almond Choco,Bars,USA,Americas,5.15,0,,,
S00032991,SP07,P03,G4,14-Nov-23,2882.25,161,Delivered,17.9,2053.1,829.15,28.77,John Joseph,Delish,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00032994,SP07,P03,G5,30-Oct-24,9796.5,409,Delivered,23.95,7690.15,2106.35,21.5,John Joseph,Delish,Almond Choco,Bars,Australia,APAC,5.15,0,,,
S00033003,SP07,P03,G2,13-Sep-24,4650.75,212,Delivered,21.94,3558.95,1091.8,23.48,John Joseph,Delish,Almond Choco,Bars,USA,Americas,5.15,0,,,
S00033013,SP07,P03,G1,04-Nov-24,5616,234,Delivered,24,4410.9,1205.1,21.46,John Joseph,Delish,Almond Choco,Bars,India,APAC,5.15,0,,,
S00033015,SP07,P03,G1,27-Mar-25,5953.5,331,Placed,17.99,4248.85,1704.65,28.63,John Joseph,Delish,Almond Choco,Bars,India,APAC,5.15,0,,,
S00033019,SP07,P03,G4,10-Feb-25,2979,130,Shipped,22.92,2309.5,669.5,22.47,John Joseph,Delish,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00033021,SP07,P03,G4,13-Jun-23,3147.75,137,Delivered,22.98,2442.2,705.55,22.41,John Joseph,Delish,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00033025,SP07,P03,G6,30-Oct-24,7112.25,375,Delivered,18.97,5181,1931.25,27.15,John Joseph,Delish,Almond Choco,Bars,UK,Europe,5.15,0,,,
S00033029,SP07,P03,G1,14-Aug-23,11121.75,557,Delivered,19.97,8253.2,2868.55,25.79,John Joseph,Delish,Almond Choco,Bars,India,APAC,5.15,0,,,
S00033041,SP07,P03,G1,30-Dec-24,3206.25,179,Delivered,17.91,2284.4,921.85,28.75,John Joseph,Delish,Almond Choco,Bars,India,APAC,5.15,0,,,
S00033042,SP07,P03,G1,08-Feb-24,5031,210,Delivered,23.96,3949.5,1081.5,21.5,John Joseph,Delish,Almond Choco,Bars,India,APAC,5.15,0,,,
S00033043,SP07,P03,G1,17-Oct-23,5433.75,286,Delivered,19,3960.85,1472.9,27.11,John Joseph,Delish,Almond Choco,Bars,India,APAC,5.15,0,,,
S00033047,SP07,P03,G4,12-Jun-24,3296.25,165,Delivered,19.98,2446.5,849.75,25.78,John Joseph,Delish,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00033050,SP07,P03,G5,07-Feb-25,6943.5,331,Shipped,20.98,5238.85,1704.65,24.55,John Joseph,Delish,Almond Choco,Bars,Australia,APAC,5.15,0,,,
S00033059,SP07,P03,G2,17-Oct-23,1316.25,78,Delivered,16.88,914.55,401.7,30.52,John Joseph,Delish,Almond Choco,Bars,USA,Americas,5.15,0,,,
S00033063,SP07,P03,G4,18-Oct-24,5771.25,321,Delivered,17.98,4118.1,1653.15,28.64,John Joseph,Delish,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00033064,SP07,P03,G5,25-May-23,9258.75,386,Delivered,23.99,7270.85,1987.9,21.47,John Joseph,Delish,Almond Choco,Bars,Australia,APAC,5.15,0,,,
S00033072,SP07,P22,G2,14-Sep-23,6903,288,Delivered,23.97,6139.8,763.2,11.06,John Joseph,Delish,Peanut Butter Cubes,Bites,USA,Americas,2.65,0,,,
S00033073,SP07,P22,G2,15-Mar-23,5535,213,Cancelled,25.99,4970.55,564.45,10.2,John Joseph,Delish,Peanut Butter Cubes,Bites,USA,Americas,2.65,1,,,
S00033082,SP07,P22,G1,29-Nov-23,6880.5,238,Delivered,28.91,6249.8,630.7,9.17,John Joseph,Delish,Peanut Butter Cubes,Bites,India,APAC,2.65,0,,,
S00033089,SP07,P22,G4,04-Jul-23,8534.25,276,Delivered,30.92,7802.85,731.4,8.57,John Joseph,Delish,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0,,,
S00033093,SP07,P22,G5,28-Nov-24,7726.5,267,Delivered,28.94,7018.95,707.55,9.16,John Joseph,Delish,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00033094,SP07,P22,G5,13-Nov-23,2409.75,101,Delivered,23.86,2142.1,267.65,11.11,John Joseph,Delish,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00033096,SP07,P22,G1,20-Mar-24,4146.75,143,Delivered,29,3767.8,378.95,9.14,John Joseph,Delish,Peanut Butter Cubes,Bites,India,APAC,2.65,0,,,
S00033108,SP07,P22,G5,27-Jan-25,497.25,20,Shipped,24.86,444.25,53,10.66,John Joseph,Delish,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00033114,SP07,P22,G2,22-Jun-23,10397.25,434,Delivered,23.96,9247.15,1150.1,11.06,John Joseph,Delish,Peanut Butter Cubes,Bites,USA,Americas,2.65,0,,,
S00033116,SP07,P22,G3,04-Oct-24,7096.5,263,Delivered,26.98,6399.55,696.95,9.82,John Joseph,Delish,Peanut Butter Cubes,Bites,Canada,Americas,2.65,0,,,
S00033120,SP07,P22,G5,11-Sep-23,3991.5,148,Delivered,26.97,3599.3,392.2,9.83,John Joseph,Delish,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00033125,SP07,P22,G1,29-Dec-23,936,38,Delivered,24.63,835.3,100.7,10.76,John Joseph,Delish,Peanut Butter Cubes,Bites,India,APAC,2.65,0,,,
S00033132,SP07,P22,G4,09-Aug-23,1622.25,63,Delivered,25.75,1455.3,166.95,10.29,John Joseph,Delish,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0,,,
S00033135,SP07,P22,G5,11-Jul-23,6421.5,238,Delivered,26.98,5790.8,630.7,9.82,John Joseph,Delish,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00033138,SP07,P07,G1,15-May-24,8822.25,491,Delivered,17.97,3941.71,4880.54,55.32,John Joseph,Delish,Drinking Coco,Other,India,APAC,9.94,0,,,
S00033147,SP07,P07,G4,15-Oct-24,2121.75,118,Delivered,17.98,948.83,1172.92,55.28,John Joseph,Delish,Drinking Coco,Other,New Zealand,APAC,9.94,0,,,
S00033155,SP07,P07,G1,11-Sep-23,7868.25,415,Cancelled,18.96,3743.15,4125.1,52.43,John Joseph,Delish,Drinking Coco,Other,India,APAC,9.94,1,,,
S00033159,SP07,P07,G4,13-Sep-24,8743.5,673,Delivered,12.99,2053.88,6689.62,76.51,John Joseph,Delish,Drinking Coco,Other,New Zealand,APAC,9.94,0,,,
S00033161,SP07,P07,G4,11-May-23,4306.5,270,Delivered,15.95,1622.7,2683.8,62.32,John Joseph,Delish,Drinking Coco,Other,New Zealand,APAC,9.94,0,,,
S00033163,SP07,P07,G5,09-Dec-24,1550.25,82,Delivered,18.91,735.17,815.08,52.58,John Joseph,Delish,Drinking Coco,Other,Australia,APAC,9.94,0,,,
S00033166,SP07,P07,G1,12-Sep-24,227.25,16,Delivered,14.2,68.21,159.04,69.98,John Joseph,Delish,Drinking Coco,Other,India,APAC,9.94,0,,,
S00033173,SP07,P07,G4,05-Apr-23,5757.75,384,Delivered,14.99,1940.79,3816.96,66.29,John Joseph,Delish,Drinking Coco,Other,New Zealand,APAC,9.94,0,,,
