ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Revenue_per_box,Profit,Cost_price,Profit_Margin%,Sales_Person,Team,Product,Category,Country,Region,Cost_per_box,cancelled
S00010555,SP04,P02,G6,2024-07-05,7870.5,875,Delivered,8.99,1325.5,6545.0,16.84136967155835,Nazeer Basha Mustafa,Delish,50% Dark Bites,Bites,UK,Europe,7.48,0
S00010571,SP04,P20,G1,2025-03-26,6477.75,1080,Placed,6.0,3496.95,2980.8,53.984022229940955,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,India,APAC,2.76,0
S00010576,SP04,P20,G3,2024-12-10,3757.5,418,Delivered,8.99,2603.82,1153.68,69.29660678642715,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,Canada,Americas,2.76,0
S00010577,SP04,P20,G4,2024-02-06,976.5,109,Delivered,8.96,675.66,300.84,69.19201228878647,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,New Zealand,APAC,2.76,0
S00010587,SP04,P20,G1,2025-02-27,258.75,33,Shipped,7.84,167.67,91.08,64.8,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,India,APAC,2.76,0
S00010595,SP04,P20,G5,2023-10-18,36.0,6,Delivered,6.0,19.44,16.56,54.0,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,Australia,APAC,2.76,0
S00010601,SP04,P20,G1,2024-01-02,7425.0,825,Delivered,9.0,5148.0,2277.0,69.33333333333334,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,India,APAC,2.76,0
S00010603,SP04,P20,G2,2024-11-27,7038.0,542,Delivered,12.99,5542.08,1495.92,78.74509803921569,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,USA,Americas,2.76,0
S00010608,SP04,P20,G5,2023-11-29,1307.25,101,Delivered,12.94,1028.49,278.76,78.6758462421113,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,Australia,APAC,2.76,0
S00010611,SP04,P20,G6,2023-10-24,2904.75,364,Delivered,7.98,1900.11,1004.64,65.41389104053705,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,UK,Europe,2.76,0
S00010617,SP04,P20,G2,2023-06-08,1298.25,217,Delivered,5.98,699.33,598.92,53.86712882726747,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,USA,Americas,2.76,0
S00010618,SP04,P20,G3,2023-05-30,1743.75,159,Delivered,10.97,1304.91,438.84,74.83354838709678,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,Canada,Americas,2.76,0
S00010622,SP04,P20,G5,2023-09-06,5154.75,516,Delivered,9.99,3730.59,1424.16,72.37189000436491,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,Australia,APAC,2.76,0
S00010645,SP04,P20,G2,2023-11-09,2736.0,211,Delivered,12.97,2153.64,582.36,78.71491228070175,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,USA,Americas,2.76,0
S00010646,SP04,P20,G3,2024-11-20,4083.75,681,Delivered,6.0,2204.19,1879.56,53.97465564738292,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,Canada,Americas,2.76,0
S00010647,SP04,P20,G4,2023-12-21,8163.0,628,Delivered,13.0,6429.72,1733.28,78.76662991547225,Nazeer Basha Mustafa,Delish,Smooth Silky Salty,Bars,New Zealand,APAC,2.76,0
S00010654,SP04,P09,G1,2025-03-13,4151.25,320,Placed,12.97,2973.65,1177.6,71.63264077085215,Nazeer Basha Mustafa,Delish,Orange Choco,Bars,India,APAC,3.68,0
S00010670,SP04,P09,G1,2024-10-07,6763.5,451,Cancelled,15.0,5103.82,1659.68,75.46122569675462,Nazeer Basha Mustafa,Delish,Orange Choco,Bars,India,APAC,3.68,1
S00010671,SP04,P09,G1,2023-02-13,852.75,61,Delivered,13.98,628.27,224.48,73.67575491058341,Nazeer Basha Mustafa,Delish,Orange Choco,Bars,India,APAC,3.68,0
S00010684,SP04,P09,G1,2023-09-01,2427.75,174,Delivered,13.95,1787.43,640.32,73.62496138399753,Nazeer Basha Mustafa,Delish,Orange Choco,Bars,India,APAC,3.68,0
S00010687,SP04,P09,G2,2023-07-31,9506.25,680,Delivered,13.98,7003.85,2502.4,73.67626561472716,Nazeer Basha Mustafa,Delish,Orange Choco,Bars,USA,Americas,3.68,0
S00010700,SP04,P09,G2,2025-02-13,2992.5,167,Shipped,17.92,2377.94,614.56,79.46332497911446,Nazeer Basha Mustafa,Delish,Orange Choco,Bars,USA,Americas,3.68,0
S00010715,SP04,P18,G2,2023-10-10,6666.75,371,Delivered,17.97,4143.95,2522.8,62.15847301908725,Nazeer Basha Mustafa,Delish,Manuka Honey Choco,Other,USA,Americas,6.8,0
S00010733,SP04,P18,G4,2024-12-23,7654.5,426,Delivered,17.97,4757.7,2896.8,62.15559474818734,Nazeer Basha Mustafa,Delish,Manuka Honey Choco,Other,New Zealand,APAC,6.8,0
S00010735,SP04,P18,G5,2024-06-11,6907.5,346,Cancelled,19.96,4554.7,2352.8,65.93847267462903,Nazeer Basha Mustafa,Delish,Manuka Honey Choco,Other,Australia,APAC,6.8,1
S00010763,SP04,P14,G5,2024-07-04,3847.5,154,Delivered,24.98,2857.28,990.22,74.26328784925276,Nazeer Basha Mustafa,Delish,White Choc,Other,Australia,APAC,6.43,0
S00010767,SP04,P14,G1,2023-06-28,5652.0,202,Delivered,27.98,4353.14,1298.86,77.01946213729653,Nazeer Basha Mustafa,Delish,White Choc,Other,India,APAC,6.43,0
S00010774,SP04,P14,G4,2023-05-11,9911.25,368,Delivered,26.93,7545.01,2366.24,76.12571572707782,Nazeer Basha Mustafa,Delish,White Choc,Other,New Zealand,APAC,6.43,0
S00010776,SP04,P14,G5,2024-11-04,3273.75,156,Delivered,20.99,2270.67,1003.08,69.35990836197023,Nazeer Basha Mustafa,Delish,White Choc,Other,Australia,APAC,6.43,0
S00010794,SP04,P14,G1,2023-11-20,497.25,23,Delivered,21.62,349.36,147.89,70.25842131724485,Nazeer Basha Mustafa,Delish,White Choc,Other,India,APAC,6.43,0
S00010802,SP04,P14,G4,2023-11-08,10815.75,433,Delivered,24.98,8031.56,2784.19,74.25800337470818,Nazeer Basha Mustafa,Delish,White Choc,Other,New Zealand,APAC,6.43,0
S00010805,SP04,P14,G5,2025-03-07,8464.5,385,Placed,21.99,5988.95,2475.55,70.75373619233268,Nazeer Basha Mustafa,Delish,White Choc,Other,Australia,APAC,6.43,0
S00010811,SP04,P01,G1,2024-09-19,2169.0,104,Delivered,20.86,1621.96,547.04,74.77916090364222,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,India,APAC,5.26,0
S00010814,SP04,P01,G3,2025-01-28,8541.0,356,Shipped,23.99,6668.44,1872.56,78.07563517152558,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,Canada,Americas,5.26,0
S00010819,SP04,P01,G5,2024-07-18,2576.25,136,Delivered,18.94,1860.89,715.36,72.23250849102378,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,Australia,APAC,5.26,0
S00010836,SP04,P01,G1,2024-09-03,4041.0,176,Delivered,22.96,3115.24,925.76,77.09081910418213,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,India,APAC,5.26,0
S00010844,SP04,P01,G4,2023-11-28,1390.5,70,Delivered,19.86,1022.3,368.2,73.52031643293779,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,New Zealand,APAC,5.26,0
S00010849,SP04,P01,G6,2023-12-19,8082.0,337,Delivered,23.98,6309.38,1772.62,78.06706260826527,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,UK,Europe,5.26,0
S00010850,SP04,P01,G1,2025-01-16,1867.5,78,Shipped,23.94,1457.22,410.28,78.03052208835342,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,India,APAC,5.26,0
S00010853,SP04,P01,G1,2023-07-20,315.0,15,Delivered,21.0,236.1,78.9,74.95238095238095,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,India,APAC,5.26,0
S00010854,SP04,P01,G2,2024-11-01,1793.25,69,Delivered,25.99,1430.31,362.94,79.7607695524885,Nazeer Basha Mustafa,Delish,Milk Bars,Bars,USA,Americas,5.26,0
S00010869,SP04,P06,G2,2024-09-25,5823.0,583,Delivered,9.99,2144.27,3678.73,36.824145629400654,Nazeer Basha Mustafa,Delish,Eclairs,Bites,USA,Americas,6.31,0
S00010875,SP04,P06,G5,2023-06-29,10543.5,812,Delivered,12.98,5419.78,5123.72,51.40399298145777,Nazeer Basha Mustafa,Delish,Eclairs,Bites,Australia,APAC,6.31,0
S00010877,SP04,P06,G6,2023-08-16,4450.5,343,Delivered,12.98,2286.17,2164.33,51.368834962363785,Nazeer Basha Mustafa,Delish,Eclairs,Bites,UK,Europe,6.31,0
S00010884,SP04,P06,G3,2024-12-03,13158.0,1880,Delivered,7.0,1295.2,11862.8,9.843441252469981,Nazeer Basha Mustafa,Delish,Eclairs,Bites,Canada,Americas,6.31,0
S00010892,SP04,P06,G1,2023-02-01,3271.5,364,Delivered,8.99,974.66,2296.84,29.792449946507716,Nazeer Basha Mustafa,Delish,Eclairs,Bites,India,APAC,6.31,0
S00010904,SP04,P06,G5,2024-11-04,11101.5,1111,Delivered,9.99,4091.09,7010.41,36.85168670900329,Nazeer Basha Mustafa,Delish,Eclairs,Bites,Australia,APAC,6.31,0
S00010905,SP04,P06,G6,2024-01-12,7175.25,552,Delivered,13.0,3692.13,3483.12,51.456464931535486,Nazeer Basha Mustafa,Delish,Eclairs,Bites,UK,Europe,6.31,0
S00010920,SP04,P19,G1,2024-02-14,3532.5,177,Delivered,19.96,2640.42,892.08,74.74649681528662,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,India,APAC,5.04,0
S00010922,SP04,P19,G1,2023-05-31,7373.25,321,Delivered,22.97,5755.41,1617.84,78.05797985962771,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,India,APAC,5.04,0
S00010925,SP04,P19,G2,2024-11-20,7929.0,418,Delivered,18.97,5822.28,2106.72,73.43019296254256,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,USA,Americas,5.04,0
S00010930,SP04,P19,G5,2023-12-18,1570.5,69,Delivered,22.76,1222.74,347.76,77.8567335243553,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,Australia,APAC,5.04,0
S00010953,SP04,P19,G2,2025-02-25,1291.5,50,Shipped,25.83,1039.5,252.0,80.48780487804879,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,USA,Americas,5.04,0
S00010977,SP04,P19,G1,2024-12-09,6012.0,274,Delivered,21.94,4631.04,1380.96,77.02994011976048,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,India,APAC,5.04,0
S00010981,SP04,P19,G2,2023-07-28,1748.25,68,Delivered,25.71,1405.53,342.72,80.3963963963964,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,USA,Americas,5.04,0
S00010984,SP04,P19,G4,2023-06-29,465.75,24,Delivered,19.41,344.79,120.96,74.02898550724638,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,New Zealand,APAC,5.04,0
S00010989,SP04,P19,G6,2023-10-09,6592.5,275,Delivered,23.97,5206.5,1386.0,78.97610921501706,Nazeer Basha Mustafa,Delish,70% Dark Bites,Bites,UK,Europe,5.04,0
S00010990,SP04,P15,G1,2023-12-14,3372.75,241,Cancelled,13.99,381.94,2990.81,11.324290267585797,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,1
S00010991,SP04,P15,G1,2024-11-21,6410.25,713,Delivered,8.99,-2438.08,8848.33,-38.03408603408604,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,0
S00011002,SP04,P15,G5,2023-07-28,7672.5,698,Delivered,10.99,-989.68,8662.18,-12.899055066797002,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,Australia,APAC,12.41,0
S00011007,SP04,P15,G1,2024-11-06,1768.5,111,Delivered,15.93,390.99,1377.51,22.108566581849026,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,India,APAC,12.41,0
S00011011,SP04,P15,G4,2024-07-18,5168.25,517,Delivered,10.0,-1247.72,6415.97,-24.142020993566486,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0
S00011015,SP04,P15,G5,2024-09-03,4488.75,346,Delivered,12.97,194.89,4293.86,4.341743247006405,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,Australia,APAC,12.41,0
S00011025,SP04,P15,G4,2023-10-10,778.5,56,Delivered,13.9,83.54,694.96,10.730892742453436,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0
S00011026,SP04,P15,G4,2023-05-31,1035.0,80,Delivered,12.94,42.2,992.8,4.0772946859903385,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0
S00011037,SP04,P15,G2,2024-02-15,14328.0,1592,Delivered,9.0,-5428.72,19756.72,-37.888888888888886,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,USA,Americas,12.41,0
S00011044,SP04,P15,G5,2024-11-26,708.75,55,Delivered,12.89,26.2,682.55,3.696649029982363,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,Australia,APAC,12.41,0
S00011057,SP04,P15,G5,2023-05-10,7479.0,499,Delivered,14.99,1286.41,6192.59,17.20029415697286,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,Australia,APAC,12.41,0
S00011058,SP04,P15,G5,2024-08-05,875.25,98,Delivered,8.93,-340.93,1216.18,-38.95229934304484,Nazeer Basha Mustafa,Delish,Baker's Choco Chips,Bars,Australia,APAC,12.41,0
S00011061,SP04,P11,G1,2023-07-26,12593.25,900,Delivered,13.99,3386.25,9207.0,26.889405038413432,Nazeer Basha Mustafa,Delish,After Nines,Bites,India,APAC,10.23,0
S00011067,SP04,P11,G4,2024-11-28,2058.75,295,Delivered,6.98,-959.1,3017.85,-46.58652094717669,Nazeer Basha Mustafa,Delish,After Nines,Bites,New Zealand,APAC,10.23,0
S00011071,SP04,P11,G5,2023-04-05,1930.5,149,Delivered,12.96,406.23,1524.27,21.042735042735046,Nazeer Basha Mustafa,Delish,After Nines,Bites,Australia,APAC,10.23,0
S00011074,SP04,P11,G1,2023-06-28,1415.25,102,Delivered,13.88,371.79,1043.46,26.270270270270274,Nazeer Basha Mustafa,Delish,After Nines,Bites,India,APAC,10.23,0
S00011077,SP04,P11,G1,2024-11-14,2925.0,244,Delivered,11.99,428.88,2496.12,14.662564102564101,Nazeer Basha Mustafa,Delish,After Nines,Bites,India,APAC,10.23,0
S00011079,SP04,P11,G2,2025-01-17,5262.75,752,Shipped,7.0,-2430.21,7692.96,-46.177568761579025,Nazeer Basha Mustafa,Delish,After Nines,Bites,USA,Americas,10.23,0
S00011095,SP04,P11,G4,2024-01-26,6943.5,868,Delivered,8.0,-1936.14,8879.64,-27.884208252322317,Nazeer Basha Mustafa,Delish,After Nines,Bites,New Zealand,APAC,10.23,0
S00011097,SP04,P11,G4,2024-01-23,922.5,66,Delivered,13.98,247.32,675.18,26.809756097560978,Nazeer Basha Mustafa,Delish,After Nines,Bites,New Zealand,APAC,10.23,0
S00011110,SP04,P11,G4,2025-01-28,7290.0,912,Shipped,7.99,-2039.76,9329.76,-27.98024691358025,Nazeer Basha Mustafa,Delish,After Nines,Bites,New Zealand,APAC,10.23,0
S00011112,SP04,P11,G5,2023-07-24,4891.5,699,Delivered,7.0,-2259.27,7150.77,-46.18767249310027,Nazeer Basha Mustafa,Delish,After Nines,Bites,Australia,APAC,10.23,0
S00011116,SP04,P10,G1,2023-08-30,5127.75,428,Delivered,11.98,1609.59,3518.16,31.389790843937398,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,India,APAC,8.22,0
S00011117,SP04,P10,G1,2024-06-24,6570.0,506,Delivered,12.98,2410.68,4159.32,36.69223744292237,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,India,APAC,8.22,0
S00011120,SP04,P10,G2,2023-08-03,3512.25,196,Delivered,17.92,1901.13,1611.12,54.12855007473843,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,USA,Americas,8.22,0
S00011122,SP04,P10,G3,2024-07-19,8426.25,602,Delivered,14.0,3477.81,4948.44,41.273520249221185,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,Canada,Americas,8.22,0
S00011138,SP04,P10,G4,2023-12-22,5159.25,430,Delivered,12.0,1624.65,3534.6,31.490042157290304,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0
S00011140,SP04,P10,G5,2024-02-21,5683.5,335,Delivered,16.97,2929.8,2753.7,51.54922143045659,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,Australia,APAC,8.22,0
S00011144,SP04,P10,G1,2023-11-03,3276.0,273,Delivered,12.0,1031.94,2244.06,31.5,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,India,APAC,8.22,0
S00011146,SP04,P10,G1,2023-03-01,7105.5,445,Delivered,15.97,3447.6,3657.9,48.52016043909647,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,India,APAC,8.22,0
S00011154,SP04,P10,G5,2024-06-14,1129.5,87,Delivered,12.98,414.36,715.14,36.68525896414343,Nazeer Basha Mustafa,Delish,Spicy Special Slims,Bites,Australia,APAC,8.22,0
S00011172,SP04,P04,G1,2024-10-15,5112.0,213,Delivered,24.0,4291.95,820.05,83.95833333333333,Nazeer Basha Mustafa,Delish,Raspberry Choco,Bars,India,APAC,3.85,0
S00011174,SP04,P04,G1,2023-10-24,10217.25,379,Delivered,26.96,8758.1,1459.15,85.71875994029705,Nazeer Basha Mustafa,Delish,Raspberry Choco,Bars,India,APAC,3.85,0
S00011183,SP04,P04,G5,2023-08-22,7283.25,281,Delivered,25.92,6201.4,1081.85,85.14605430268081,Nazeer Basha Mustafa,Delish,Raspberry Choco,Bars,Australia,APAC,3.85,0
S00011187,SP04,P04,G1,2023-12-15,6538.5,285,Delivered,22.94,5441.25,1097.25,83.2186281257169,Nazeer Basha Mustafa,Delish,Raspberry Choco,Bars,India,APAC,3.85,0
S00011190,SP04,P04,G2,2024-02-06,9180.0,383,Delivered,23.97,7705.45,1474.55,83.93736383442265,Nazeer Basha Mustafa,Delish,Raspberry Choco,Bars,USA,Americas,3.85,0
S00011199,SP04,P04,G6,2024-08-13,8147.25,314,Delivered,25.95,6938.35,1208.9,85.16186443278407,Nazeer Basha Mustafa,Delish,Raspberry Choco,Bars,UK,Europe,3.85,0
S00011214,SP04,P16,G1,2023-11-02,10678.5,509,Delivered,20.98,5807.37,4871.13,54.383761764292736,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0
S00011222,SP04,P16,G4,2023-12-18,14454.0,657,Delivered,22.0,8166.51,6287.49,56.50000000000001,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00011232,SP04,P16,G2,2023-04-06,2182.5,81,Cancelled,26.94,1407.33,775.17,64.48247422680411,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,USA,Americas,9.57,1
S00011250,SP04,P16,G4,2024-04-02,4151.25,173,Delivered,24.0,2495.64,1655.61,60.11779584462511,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00011253,SP04,P16,G5,2023-11-10,5519.25,213,Delivered,25.91,3480.84,2038.41,63.06726457399103,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00011271,SP04,P16,G1,2025-03-28,13824.0,553,Placed,25.0,8531.79,5292.21,61.717230902777786,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0
S00011272,SP04,P16,G1,2024-02-06,6963.75,303,Delivered,22.98,4064.04,2899.71,58.35993537964459,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,India,APAC,9.57,0
S00011289,SP04,P16,G2,2023-07-14,6885.0,300,Cancelled,22.95,4014.0,2871.0,58.30065359477125,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,USA,Americas,9.57,1
S00011302,SP04,P16,G2,2024-10-03,10201.5,511,Delivered,19.96,5311.23,4890.27,52.06322599617703,Nazeer Basha Mustafa,Delish,Organic Choco Syrup,Other,USA,Americas,9.57,0
S00011315,SP04,P21,G1,2025-01-28,3921.75,171,Shipped,22.93,3354.03,567.72,85.52380952380952,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00011325,SP04,P21,G6,2023-09-07,3591.0,189,Delivered,19.0,2963.52,627.48,82.52631578947368,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,UK,Europe,3.32,0
S00011326,SP04,P21,G1,2023-05-29,3453.75,216,Delivered,15.99,2736.63,717.12,79.23648208469055,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00011327,SP04,P21,G1,2024-12-20,6619.5,368,Delivered,17.99,5397.74,1221.76,81.54301684417253,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00011331,SP04,P21,G2,2025-01-24,456.75,27,Shipped,16.92,367.11,89.64,80.3743842364532,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,USA,Americas,3.32,0
S00011343,SP04,P21,G1,2023-06-14,5062.5,267,Delivered,18.96,4176.06,886.44,82.49007407407409,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00011344,SP04,P21,G2,2024-11-08,5096.25,222,Delivered,22.96,4359.21,737.04,85.53760117733627,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,USA,Americas,3.32,0
S00011347,SP04,P21,G4,2025-02-28,6140.25,362,Shipped,16.96,4938.41,1201.84,80.42685558405603,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00011348,SP04,P21,G4,2024-12-02,3465.0,174,Delivered,19.91,2887.32,577.68,83.32813852813852,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00011358,SP04,P21,G2,2024-07-23,1539.0,77,Delivered,19.99,1283.36,255.64,83.38921377517869,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,USA,Americas,3.32,0
S00011361,SP04,P21,G4,2023-06-26,9461.25,498,Delivered,19.0,7807.89,1653.36,82.5249306381292,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00011366,SP04,P21,G5,2024-10-24,6583.5,330,Delivered,19.95,5487.9,1095.6,83.35839598997494,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0
S00011368,SP04,P21,G1,2023-10-13,4371.75,219,Delivered,19.96,3644.67,727.08,83.36867387201922,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00011379,SP04,P21,G5,2023-03-24,5276.25,311,Delivered,16.97,4243.73,1032.52,80.43079838900734,Nazeer Basha Mustafa,Delish,Choco Coated Almonds,Bites,Australia,APAC,3.32,0
S00011385,SP04,P05,G1,2023-07-18,6970.5,291,Delivered,23.95,5305.98,1664.52,76.12050785452979,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,India,APAC,5.72,0
S00011399,SP04,P05,G1,2024-03-18,6212.25,296,Delivered,20.99,4519.13,1693.12,72.74546259406817,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,India,APAC,5.72,0
S00011402,SP04,P05,G3,2024-07-01,10899.0,545,Delivered,20.0,7781.6,3117.4,71.39737590604643,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,Canada,Americas,5.72,0
S00011403,SP04,P05,G4,2024-03-21,10325.25,544,Delivered,18.98,7213.57,3111.68,69.86339313818067,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0
S00011404,SP04,P05,G4,2023-12-05,8725.5,460,Delivered,18.97,6094.3,2631.2,69.8447080396539,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0
S00011406,SP04,P05,G5,2024-03-12,6781.5,357,Delivered,19.0,4739.46,2042.04,69.88807785888078,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00011407,SP04,P05,G5,2023-11-23,8352.0,418,Delivered,19.98,5961.04,2390.96,71.37260536398468,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00011413,SP04,P05,G1,2023-11-16,4063.5,157,Delivered,25.88,3165.46,898.04,77.89984003937492,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,India,APAC,5.72,0
S00011414,SP04,P05,G2,2024-08-14,2643.75,121,Delivered,21.85,1951.63,692.12,73.82052009456265,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,USA,Americas,5.72,0
S00011422,SP04,P05,G5,2023-12-11,7227.0,362,Delivered,19.96,5156.36,2070.64,71.34855403348553,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00011435,SP04,P05,G5,2023-06-19,6396.75,247,Delivered,25.9,4983.91,1412.84,77.91315902606793,Nazeer Basha Mustafa,Delish,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00011445,SP04,P12,G4,2023-02-07,6466.5,360,Delivered,17.96,4760.1,1706.4,73.61169102296452,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0
S00011446,SP04,P12,G4,2024-07-10,4149.0,181,Delivered,22.92,3291.06,857.94,79.32176428054953,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0
S00011451,SP04,P12,G6,2024-02-05,9558.0,416,Delivered,22.98,7586.16,1971.84,79.36974262397992,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,UK,Europe,4.74,0
S00011453,SP04,P12,G1,2024-09-09,11938.5,597,Delivered,20.0,9108.72,2829.78,76.29702223897475,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,India,APAC,4.74,0
S00011455,SP04,P12,G1,2023-11-01,6293.25,315,Delivered,19.98,4800.15,1493.1,76.27457990704325,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,India,APAC,4.74,0
S00011464,SP04,P12,G5,2023-11-14,11799.0,656,Delivered,17.99,8689.56,3109.44,73.64658021866259,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0
S00011466,SP04,P12,G1,2024-11-25,6194.25,248,Delivered,24.98,5018.73,1175.52,81.02239980627193,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,India,APAC,4.74,0
S00011470,SP04,P12,G2,2024-07-15,6934.5,278,Delivered,24.94,5616.78,1317.72,80.99762059268872,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,USA,Americas,4.74,0
S00011471,SP04,P12,G2,2023-05-02,6918.75,330,Delivered,20.97,5354.55,1564.2,77.39186991869919,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,USA,Americas,4.74,0
S00011476,SP04,P12,G5,2023-10-17,9580.5,533,Delivered,17.97,7054.08,2526.42,73.62956004383905,Nazeer Basha Mustafa,Delish,Fruit & Nut Bars,Bars,Australia,APAC,4.74,0
